,CustomerID,Recency,Frequency,Monetary,Segment
1384,14213.0,371,1,-1192.2,Regular
1385,14214.0,30,7,1000.23,Regular
1386,14215.0,11,7,1777.92,Regular
1387,14216.0,2,4,1839.3,Regular
1388,14217.0,1,24,1925.3600000000001,Regular
1389,14218.0,42,1,169.48000000000002,Regular
1390,14219.0,3,1,89.94,Regular
1391,14220.0,246,2,632.4,Regular
1392,14221.0,41,10,3427.85,Regular
1393,14222.0,176,1,683.17,Regular
1394,14223.0,91,4,975.23,Regular
1395,14224.0,109,4,1050.12,Regular
1396,14226.0,28,7,2201.64,Regular
1397,14227.0,25,15,3315.71,Regular
1398,14229.0,51,5,1450.6,Regular
1399,14231.0,178,5,822.0600000000001,Regular
1400,14232.0,31,8,2043.93,Regular
1401,14233.0,43,5,1447.51,Regular
1402,14234.0,21,4,775.46,Regular
1403,14235.0,9,6,3093.86,Regular
1404,14236.0,80,2,490.86,Regular
1405,14237.0,372,1,161.0,Regular
1406,14238.0,325,1,146.85,Regular
1407,14239.0,42,13,2323.5,Regular
1408,14240.0,29,2,890.34,Regular
1409,14241.0,183,1,213.70000000000002,Regular
1410,14242.0,234,2,280.55,Regular
1411,14243.0,8,14,2535.88,Regular
1412,14245.0,175,5,1677.48,Regular
1413,14246.0,110,3,1474.06,Regular
1414,14247.0,277,1,136.76999999999998,Regular
1415,14248.0,317,1,302.58,Regular
1416,14250.0,6,3,1904.05,Regular
1417,14251.0,1,5,2879.7000000000003,Regular
1418,14256.0,253,3,935.0600000000001,Regular
1419,14257.0,50,6,3087.27,Regular
1420,14258.0,8,10,12650.08,VIP
1421,14259.0,141,1,120.0,Regular
1422,14261.0,50,2,1163.45,Regular
1423,14262.0,7,8,2618.23,Regular
1424,14264.0,154,3,319.47,Regular
1425,14265.0,108,2,530.18,Regular
1426,14267.0,150,7,1279.09,Regular
1427,14270.0,331,1,492.65000000000003,Regular
1428,14271.0,225,1,112.32,Regular
1429,14272.0,73,2,437.96,Regular
1430,14273.0,50,4,559.97,Regular
1431,14276.0,87,5,1019.39,Regular
1432,14277.0,14,4,3957.0,Regular
1433,14280.0,196,1,134.04,Regular
1434,14282.0,2,15,3729.34,Regular
1435,14284.0,30,3,578.45,Regular
1436,14285.0,20,4,1910.01,Regular
1437,14286.0,23,5,4595.81,Regular
1438,14287.0,7,4,151.23000000000002,Regular
1439,14288.0,211,2,413.85,Regular
1440,14289.0,8,6,911.26,Regular
1441,14290.0,10,6,2307.4500000000003,Regular
1442,14291.0,1,12,3873.3,Regular
1443,14292.0,7,14,4819.33,Regular
1444,14293.0,2,4,1046.56,Regular
1445,14295.0,39,2,154.70000000000002,Regular
1446,14297.0,17,6,1284.06,Regular
1447,14298.0,2,45,50862.44,VIP
1448,14299.0,7,18,2855.35,Regular
1449,14300.0,18,1,43.2,Regular
1450,14301.0,107,2,632.04,Regular
1451,14304.0,222,2,197.1,Regular
1452,14305.0,70,5,1803.76,Regular
1453,14306.0,50,3,2083.42,Regular
1454,14307.0,88,6,2995.72,Regular
1455,14309.0,7,10,2319.68,Regular
1456,14311.0,224,2,229.71,Regular
1457,14312.0,46,6,1611.59,Regular
1458,14314.0,106,1,120.0,Regular
1459,14315.0,20,7,2456.98,Regular
1460,14317.0,64,1,508.58000000000004,Regular
1461,14320.0,206,3,343.11,Regular
1462,14321.0,10,5,1530.75,Regular
1463,14323.0,114,4,574.26,Regular
1464,14326.0,234,2,166.85,Regular
1465,14327.0,162,1,311.65,Regular
1466,14329.0,8,14,4928.74,Regular
1467,14331.0,123,2,462.65999999999997,Regular
1468,14332.0,22,3,866.31,Regular
1469,14333.0,63,2,351.45,Regular
1470,14334.0,16,9,2539.46,Regular
1471,14335.0,15,2,468.26,Regular
1472,14336.0,16,4,1614.91,Regular
1473,14338.0,157,4,554.22,Regular
1474,14339.0,234,4,289.90999999999997,Regular
1475,14340.0,218,1,134.7,Regular
1476,14341.0,44,9,2166.38,Regular
1477,14342.0,20,6,607.71,Regular
1478,14344.0,126,8,889.9300000000001,Regular
1479,14345.0,38,1,108.97999999999999,Regular
1480,14346.0,120,2,1021.58,Regular
1481,14348.0,259,1,409.57,Regular
1482,14349.0,9,1,133.5,Regular
1483,14350.0,270,2,258.7,Regular
1484,14351.0,164,1,51.0,Regular
1485,14352.0,156,4,1078.96,Regular
1486,14353.0,214,1,90.6,Regular
1487,14354.0,5,2,163.62,Regular
1488,14355.0,365,1,174.4,Regular
1489,14356.0,59,4,666.9399999999999,Regular
1490,14357.0,42,1,225.77,Regular
1491,14359.0,18,6,882.58,Regular
1492,14360.0,31,4,2128.23,Regular
1493,14362.0,21,1,161.2,Regular
1494,14364.0,108,8,3717.35,Regular
1495,14367.0,7,19,9167.82,VIP
1496,14368.0,319,1,155.0,Regular
1497,14371.0,294,1,100.5,Regular
1498,14373.0,357,1,76.55,Regular
1499,14375.0,184,1,257.68,Regular
1500,14377.0,190,2,617.05,Regular
1501,14379.0,43,2,348.1,Regular
1502,14381.0,51,1,202.68,Regular
1503,14382.0,25,1,626.0699999999999,Regular
1504,14383.0,37,3,1247.69,Regular
1505,14385.0,8,3,202.11,Regular
1506,14386.0,296,1,142.4,Regular
1507,14387.0,32,3,1770.56,Regular
1508,14388.0,8,10,3172.04,Regular
1509,14389.0,8,5,999.72,Regular
1510,14390.0,9,13,4592.47,Regular
1511,14393.0,217,1,67.95,Regular
1512,14395.0,1,12,3471.91,Regular
1513,14396.0,64,2,487.99,Regular
1514,14397.0,0,23,2556.68,Regular
1515,14400.0,140,2,559.7,Regular
1516,14401.0,3,14,4039.98,Regular
1517,14403.0,129,5,1426.31,Regular
1518,14404.0,33,7,1434.72,Regular
1519,14406.0,118,1,156.75,Regular
1520,14407.0,106,9,2111.08,Regular
1521,14408.0,10,7,2606.53,Regular
1522,14409.0,70,7,1908.25,Regular
1523,14410.0,15,15,576.3,Regular
1524,14411.0,310,1,1063.0,Regular
1525,14412.0,34,3,761.3299999999999,Regular
1526,14413.0,361,1,122.7,Regular
1527,14414.0,91,8,1485.1299999999999,Regular
1528,14415.0,0,18,5811.56,VIP
1529,14416.0,21,2,490.22,Regular
1530,14418.0,3,3,1937.25,Regular
1531,14419.0,10,6,1058.06,Regular
1532,14420.0,84,2,385.87,Regular
1533,14421.0,56,2,813.11,Regular
1534,14422.0,0,6,4263.64,Regular
1535,14423.0,217,1,265.2,Regular
1536,14424.0,17,1,322.08,Regular
1537,14426.0,18,16,3918.9,Regular
1538,14427.0,49,2,363.34000000000003,Regular
1539,14428.0,6,7,1230.14,Regular
1540,14431.0,298,2,397.76,Regular
1541,14432.0,9,6,2255.51,Regular
1542,14434.0,21,6,1372.8,Regular
1543,14436.0,98,1,89.06,Regular
1544,14437.0,142,2,-43.400000000000006,Regular
1545,14438.0,305,1,131.9,Regular
1546,14439.0,319,1,2661.24,Regular
1547,14440.0,7,5,2357.6800000000003,Regular
1548,14441.0,0,10,1545.14,Regular
1549,14442.0,1,5,1544.62,Regular
1550,14443.0,53,7,1400.88,Regular
1551,14446.0,0,4,1039.58,Regular
1552,14447.0,18,5,1163.23,Regular
1553,14448.0,8,2,375.35,Regular
1554,14449.0,18,4,907.1,Regular
1555,14450.0,180,3,483.25,Regular
1556,14451.0,59,2,662.59,Regular
1557,14452.0,10,2,264.44,Regular
1558,14453.0,189,1,119.93,Regular
1559,14456.0,4,14,3047.63,Regular
1560,14457.0,310,1,113.64,Regular
1561,14459.0,154,1,1837.92,Regular
1562,14460.0,109,4,383.34,Regular
1563,14461.0,147,3,2103.06,Regular
1564,14462.0,63,15,1965.9,Regular
1565,14463.0,97,3,529.62,Regular
1566,14465.0,246,3,1058.6200000000001,Regular
1567,14466.0,28,7,2272.4,Regular
1568,14467.0,17,4,598.76,Regular
1569,14470.0,11,2,461.19,Regular
1570,14472.0,103,8,1936.84,Regular
1571,14473.0,73,2,234.34000000000003,Regular
1572,14474.0,42,2,537.71,Regular
1573,14475.0,71,6,799.82,Regular
1574,14476.0,256,1,215.7,Regular
1575,14477.0,19,5,1307.81,Regular
1576,14479.0,253,2,316.25,Regular
1577,14480.0,10,1,279.05,Regular
1578,14481.0,164,2,636.51,Regular
1579,14482.0,17,6,2068.15,Regular
1580,14483.0,149,2,129.2,Regular
1581,14484.0,49,1,321.92,Regular
1582,14485.0,38,1,165.75,Regular
1583,14487.0,26,7,1183.58,Regular
1584,14488.0,50,2,1047.43,Regular
1585,14489.0,206,1,463.38,Regular
1586,14491.0,174,2,340.93,Regular
1587,14493.0,6,7,2362.84,Regular
1588,14494.0,25,1,139.56,Regular
1589,14495.0,50,2,123.8,Regular
1590,14496.0,311,2,538.8100000000001,Regular
1591,14497.0,300,2,457.47,Regular
1592,14498.0,42,5,1957.32,Regular
1593,14499.0,25,3,815.32,Regular
1594,14500.0,87,3,356.85,Regular
1595,14501.0,63,3,190.31,Regular
1596,14502.0,19,14,2351.02,Regular
1597,14503.0,2,6,3543.26,Regular
1598,14504.0,46,4,673.26,Regular
1599,14505.0,16,11,5818.7,VIP
1600,14506.0,16,5,2012.17,Regular
1601,14507.0,23,7,1368.18,Regular
1602,14508.0,21,2,276.42,Regular
1603,14511.0,10,6,1267.4099999999999,Regular
1604,14512.0,187,2,275.28,Regular
1605,14513.0,100,4,438.49,Regular
1606,14514.0,60,3,1055.35,Regular
1607,14515.0,17,6,2102.09,Regular
1608,14517.0,32,2,330.45,Regular
1609,14518.0,63,1,174.37,Regular
1610,14520.0,1,2,270.6,Regular
1611,14522.0,23,4,974.54,Regular
1612,14523.0,107,1,241.09,Regular
1613,14524.0,31,9,1867.68,Regular
1614,14525.0,8,13,4221.37,Regular
1615,14527.0,2,86,7711.38,VIP
1616,14528.0,36,1,364.21999999999997,Regular
1617,14529.0,59,3,620.04,Regular
1618,14530.0,25,6,2925.91,Regular
1619,14532.0,235,4,932.85,Regular
1620,14533.0,24,9,1812.6200000000001,Regular
1621,14534.0,2,25,4075.35,Regular
1622,14535.0,58,4,2841.09,Regular
1623,14536.0,259,1,171.8,Regular
1624,14537.0,57,1,355.56,Regular
1625,14538.0,64,2,388.25,Regular
1626,14539.0,15,2,537.48,Regular
1627,14540.0,9,3,996.26,Regular
1628,14541.0,58,8,1461.65,Regular
1629,14542.0,185,1,103.25,Regular
1630,14543.0,3,21,2916.17,Regular
1631,14544.0,23,2,2024.45,Regular
1632,14546.0,3,9,2487.02,Regular
1633,14547.0,3,9,3986.7400000000002,Regular
1634,14548.0,150,2,652.8,Regular
1635,14549.0,310,1,289.24,Regular
1636,14550.0,10,2,765.62,Regular
1637,14551.0,17,2,186.23,Regular
1638,14552.0,151,1,165.07,Regular
1639,14553.0,18,5,859.27,Regular
1640,14554.0,9,4,2381.04,Regular
1641,14555.0,56,2,324.14,Regular
1642,14557.0,63,2,0.0,Regular
1643,14560.0,6,24,2174.18,Regular
1644,14561.0,75,3,1080.76,Regular
1645,14562.0,3,22,4709.22,Regular
1646,14565.0,95,6,3073.77,Regular
1647,14566.0,110,1,1432.0,Regular
1648,14567.0,34,3,1524.46,Regular
1649,14569.0,0,1,227.39,Regular
1650,14570.0,280,2,218.06,Regular
1651,14572.0,2,10,2803.69,Regular
1652,14573.0,179,13,1603.72,Regular
1653,14576.0,371,1,35.400000000000006,Regular
1654,14577.0,12,4,859.71,Regular
1655,14578.0,2,1,168.63,Regular
1656,14581.0,16,1,138.6,Regular
1657,14582.0,40,1,114.11,Regular
1658,14583.0,5,5,1052.55,Regular
1659,14584.0,168,5,1029.26,Regular
1660,14585.0,49,1,157.05,Regular
1661,14586.0,226,3,134.16,Regular
1662,14587.0,18,10,1598.24,Regular
1663,14589.0,371,1,39.75,Regular
1664,14591.0,14,4,1447.14,Regular
1665,14592.0,34,3,570.46,Regular
1666,14593.0,21,3,617.99,Regular
1667,14594.0,6,2,379.83,Regular
1668,14595.0,19,6,1740.6,Regular
1669,14597.0,10,2,883.15,Regular
1670,14598.0,43,1,221.97,Regular
1671,14600.0,305,1,393.33000000000004,Regular
1672,14601.0,10,1,213.96,Regular
1673,14603.0,274,1,660.0,Regular
1674,14606.0,0,128,11713.85,VIP
1675,14607.0,15,17,11341.1,VIP
1676,14608.0,3,4,1785.15,Regular
1677,14609.0,71,4,601.56,Regular
1678,14616.0,242,3,406.08000000000004,Regular
1679,14618.0,8,4,538.59,Regular
1680,14619.0,238,2,379.51,Regular
1681,14620.0,203,3,393.28000000000003,Regular
1682,14621.0,0,6,1765.76,Regular
1683,14622.0,184,1,320.58000000000004,Regular
1684,14623.0,31,6,869.35,Regular
1685,14624.0,56,2,225.85,Regular
1686,14625.0,184,5,848.48,Regular
1687,14626.0,8,7,2757.07,Regular
1688,14627.0,311,1,-21.85,Regular
1689,14628.0,90,2,671.96,Regular
1690,14629.0,3,3,939.21,Regular
1691,14631.0,50,3,1006.98,Regular
1692,14632.0,262,1,114.56,Regular
1693,14633.0,265,1,344.90000000000003,Regular
1694,14636.0,35,2,609.85,Regular
1695,14638.0,50,1,443.6,Regular
1696,14639.0,51,8,2952.34,Regular
1697,14640.0,15,8,2042.15,Regular
1698,14641.0,21,1,110.46,Regular
1699,14642.0,58,1,96.12,Regular
1700,14643.0,169,3,668.61,Regular
1701,14644.0,8,4,780.46,Regular
1702,14645.0,156,2,597.09,Regular
1703,14646.0,1,77,279489.02,VIP
1704,14647.0,200,1,243.22,Regular
1705,14649.0,4,4,1417.29,Regular
1706,14651.0,66,2,654.6,Regular
1707,14652.0,76,1,114.18,Regular
1708,14653.0,0,7,1947.55,Regular
1709,14655.0,3,5,1930.15,Regular
1710,14656.0,168,2,291.05,Regular
1711,14657.0,17,5,838.27,Regular
1712,14658.0,4,2,247.15,Regular
1713,14659.0,8,12,2456.53,Regular
1714,14660.0,86,2,285.74,Regular
1715,14661.0,26,1,107.95,Regular
1716,14662.0,28,4,771.17,Regular
1717,14664.0,19,2,637.89,Regular
1718,14665.0,60,7,1258.38,Regular
1719,14666.0,23,1,195.25,Regular
1720,14667.0,10,27,9231.2,VIP
1721,14669.0,241,3,1269.99,Regular
1722,14670.0,279,2,411.53,Regular
1723,14672.0,234,2,765.55,Regular
1724,14673.0,2,5,1736.4,Regular
1725,14675.0,15,1,604.75,Regular
1726,14676.0,30,8,2543.2400000000002,Regular
1727,14679.0,371,1,-2.55,Regular
1728,14680.0,24,23,26932.34,VIP
1729,14681.0,70,3,498.95,Regular
1730,14682.0,187,2,52.0,Regular
1731,14684.0,25,5,1236.28,Regular
1732,14687.0,106,1,628.38,Regular
1733,14688.0,7,27,5107.38,VIP
1734,14689.0,208,1,112.8,Regular
1735,14690.0,43,3,358.61,Regular
1736,14691.0,30,5,2114.33,Regular
1737,14692.0,136,5,582.05,Regular
1738,14693.0,264,1,172.9,Regular
1739,14696.0,3,9,2070.97,Regular
1740,14697.0,217,2,188.60999999999999,Regular
1741,14698.0,1,5,1250.76,Regular
1742,14699.0,213,1,109.13000000000001,Regular
1743,14700.0,31,3,2235.3,Regular
1744,14701.0,10,12,2486.2200000000003,Regular
1745,14702.0,0,18,3250.64,Regular
1746,14703.0,14,1,318.17,Regular
1747,14704.0,10,9,1546.91,Regular
1748,14705.0,198,1,179.0,Regular
1749,14708.0,2,4,1096.67,Regular
1750,14709.0,14,14,4911.14,Regular
1751,14710.0,13,4,606.13,Regular
1752,14711.0,9,12,2838.2,Regular
1753,14712.0,28,3,917.07,Regular
1754,14713.0,8,12,2664.2599999999998,Regular
1755,14714.0,23,1,160.19,Regular
1756,14715.0,24,4,867.38,Regular
1757,14716.0,42,2,329.68,Regular
1758,14719.0,1,6,1592.18,Regular
1759,14720.0,5,3,663.81,Regular
1760,14722.0,146,1,187.92000000000002,Regular
1761,14723.0,9,6,1158.3,Regular
1762,14725.0,24,1,718.08,Regular
1763,14727.0,273,1,268.58,Regular
1764,14729.0,373,1,313.49,Regular
1765,14730.0,0,8,2005.06,Regular
1766,14731.0,46,3,380.02,Regular
1767,14732.0,7,10,2686.34,Regular
1768,14733.0,8,15,9451.54,VIP
1769,14735.0,3,34,5807.6900000000005,VIP
1770,14737.0,3,3,1164.55,Regular
1771,14738.0,38,9,1289.94,Regular
1772,14739.0,1,8,3899.1,Regular
1773,14740.0,190,4,1423.21,Regular
1774,14741.0,11,6,1400.34,Regular
1775,14744.0,15,9,1088.53,Regular
1776,14745.0,112,6,1167.16,Regular
1777,14747.0,247,2,294.3,Regular
1778,14748.0,28,6,1311.79,Regular
1779,14752.0,43,1,389.64,Regular
1780,14753.0,86,1,563.15,Regular
1781,14754.0,44,2,638.05,Regular
1782,14755.0,9,12,4965.38,Regular
1783,14756.0,14,1,738.96,Regular
1784,14757.0,74,1,420.5,Regular
1785,14758.0,144,4,1484.06,Regular
1786,14759.0,4,3,1625.97,Regular
1787,14760.0,293,2,53.8,Regular
1788,14761.0,58,2,255.9,Regular
1789,14762.0,263,1,300.52,Regular
1790,14764.0,43,2,250.55,Regular
1791,14765.0,28,3,254.11,Regular
1792,14766.0,7,8,2423.07,Regular
1793,14768.0,16,3,139.5,Regular
1794,14769.0,2,10,10641.6,VIP
1795,14770.0,231,2,876.42,Regular
1796,14772.0,111,1,139.26,Regular
1797,14775.0,57,3,1011.9,Regular
1798,14776.0,50,13,2195.58,Regular
1799,14777.0,3,2,-17.45,Regular
1800,14778.0,126,2,730.86,Regular
1801,14779.0,280,3,386.15,Regular
1802,14780.0,54,2,447.68,Regular
1803,14782.0,319,1,200.10000000000002,Regular
1804,14784.0,25,2,289.99,Regular
1805,14785.0,9,2,77.4,Regular
1806,14788.0,6,2,679.4399999999999,Regular
1807,14789.0,28,1,197.64,Regular
1808,14790.0,16,4,745.06,Regular
1809,14792.0,63,2,0.0,Regular
1810,14793.0,3,2,214.14,Regular
1811,14794.0,2,9,1272.11,Regular
1812,14795.0,165,1,131.45000000000002,Regular
1813,14796.0,0,27,7839.51,VIP
1814,14798.0,52,3,173.74,Regular
1815,14799.0,50,1,157.7,Regular
1816,14800.0,47,16,4236.34,Regular
1817,14801.0,60,1,193.14,Regular
1818,14803.0,161,3,845.55,Regular
1819,14804.0,8,1,353.27,Regular
1820,14805.0,14,4,554.65,Regular
1821,14806.0,74,1,193.39000000000001,Regular
1822,14808.0,39,15,2175.37,Regular
1823,14810.0,40,11,2087.88,Regular
1824,14813.0,369,2,155.43,Regular
1825,14815.0,36,2,778.5,Regular
1826,14816.0,196,1,271.85,Regular
1827,14817.0,199,2,1110.34,Regular
1828,14818.0,73,3,657.8,Regular
1829,14819.0,63,2,272.07,Regular
1830,14820.0,20,4,507.29,Regular
1831,14821.0,366,1,48.800000000000004,Regular
1832,14823.0,179,3,321.43,Regular
1833,14824.0,9,4,1127.71,Regular
1834,14825.0,3,12,2226.91,Regular
1835,14828.0,196,3,2139.76,Regular
1836,14829.0,28,6,644.65,Regular
1837,14830.0,52,1,197.13,Regular
1838,14834.0,17,8,1698.35,Regular
1839,14836.0,9,3,102.44999999999999,Regular
1840,14837.0,89,5,1641.2,Regular
1841,14840.0,267,1,62.85,Regular
1842,14841.0,52,6,3295.76,Regular
1843,14842.0,34,8,2456.8,Regular
1844,14844.0,63,4,3189.81,Regular
1845,14847.0,148,1,309.4,Regular
1846,14849.0,21,28,7904.28,VIP
1847,14850.0,311,2,278.15,Regular
1848,14851.0,22,2,511.35,Regular
1849,14852.0,57,6,2836.69,Regular
1850,14853.0,8,3,463.05,Regular
1851,14854.0,77,8,2749.89,Regular
1852,14855.0,118,2,645.65,Regular
1853,14856.0,35,3,1311.3799999999999,Regular
1854,14857.0,59,3,1165.65,Regular
1855,14859.0,12,5,1352.04,Regular
1856,14860.0,8,2,168.62,Regular
1857,14861.0,51,1,125.79,Regular
1858,14862.0,25,2,841.1999999999999,Regular
1859,14863.0,28,1,266.76,Regular
1860,14865.0,6,2,52.2,Regular
1861,14866.0,10,13,14197.45,VIP
1862,14867.0,185,4,701.33,Regular
1863,14868.0,2,9,2939.64,Regular
1864,14869.0,3,3,721.95,Regular
1865,14870.0,261,1,327.25,Regular
1866,14871.0,2,4,522.38,Regular
1867,14873.0,209,1,519.68,Regular
1868,14875.0,8,5,1448.72,Regular
1869,14878.0,12,9,1485.54,Regular
1870,14880.0,76,3,706.19,Regular
1871,14881.0,19,1,255.4,Regular
1872,14882.0,26,2,589.7,Regular
1873,14883.0,18,7,756.64,Regular
1874,14885.0,131,1,765.3199999999999,Regular
1875,14886.0,252,1,364.8,Regular
1876,14887.0,78,1,1862.0,Regular
1877,14888.0,206,1,369.2,Regular
1878,14889.0,335,1,135.9,Regular
1879,14890.0,253,1,125.65,Regular
1880,14891.0,147,2,554.38,Regular
1881,14893.0,9,2,1237.8500000000001,Regular
1882,14894.0,84,1,655.75,Regular
1883,14895.0,7,24,11020.26,VIP
1884,14896.0,204,2,468.77000000000004,Regular
1885,14897.0,7,4,1366.38,Regular
1886,14898.0,22,8,1228.32,Regular
1887,14901.0,10,10,1414.99,Regular
1888,14902.0,20,2,314.11,Regular
1889,14903.0,20,10,2744.48,Regular
1890,14904.0,1,2,1025.44,Regular
1891,14905.0,153,3,599.9,Regular
1892,14907.0,2,10,3478.85,Regular
1893,14908.0,73,1,277.8,Regular
1894,14910.0,2,7,389.86,Regular
1895,14911.0,0,248,132572.62,VIP
1896,14912.0,16,3,841.52,Regular
1897,14913.0,35,4,1227.43,Regular
1898,14915.0,85,3,258.83,Regular
1899,14916.0,70,5,1264.84,Regular
1900,14918.0,115,2,1610.15,Regular
1901,14920.0,212,2,977.77,Regular
1902,14921.0,29,2,1316.07,Regular
1903,14923.0,50,1,749.1,Regular
1904,14924.0,245,1,310.05,Regular
1905,14929.0,31,1,223.88,Regular
1906,14930.0,108,3,2372.86,Regular
1907,14931.0,4,6,964.6800000000001,Regular
1908,14932.0,365,1,363.53,Regular
1909,14934.0,72,3,1888.84,Regular
1910,14935.0,296,1,1784.71,Regular
1911,14936.0,8,9,8117.42,VIP
1912,14937.0,56,4,1617.63,Regular
1913,14944.0,29,14,5842.95,VIP
1914,14946.0,13,1,100.9,Regular
1915,14947.0,71,2,290.82,Regular
1916,14948.0,22,7,1066.57,Regular
1917,14950.0,8,2,361.25,Regular
1918,14951.0,78,1,311.69,Regular
1919,14952.0,45,15,7912.79,VIP
1920,14953.0,24,1,289.82,Regular
1921,14954.0,11,1,336.17,Regular
1922,14957.0,252,1,58.49,Regular
1923,14958.0,146,3,499.68,Regular
1924,14959.0,58,5,684.97,Regular
1925,14960.0,7,2,221.27,Regular
1926,14961.0,10,12,7006.58,VIP
1927,14962.0,270,1,126.7,Regular
1928,14963.0,9,5,1487.8,Regular
1929,14964.0,246,1,206.21,Regular
1930,14965.0,95,2,599.0,Regular
1931,14966.0,14,1,191.32,Regular
1932,14967.0,49,1,463.8,Regular
1933,14968.0,29,1,147.59,Regular
1934,14970.0,67,4,1592.06,Regular
1935,14971.0,34,3,1116.57,Regular
1936,14972.0,127,1,114.77,Regular
1937,14973.0,106,3,1314.45,Regular
1938,14974.0,36,1,114.39,Regular
1939,14975.0,56,1,279.94,Regular
1940,14976.0,56,8,765.86,Regular
1941,14978.0,71,5,1931.42,Regular
1942,14981.0,245,1,102.12,Regular
1943,14984.0,18,2,213.27,Regular
1944,14985.0,197,2,296.75,Regular
1945,14987.0,15,2,326.4,Regular
1946,14988.0,211,1,334.54,Regular
1947,14995.0,38,2,233.23000000000002,Regular
1948,14997.0,45,4,540.98,Regular
1949,14998.0,169,2,429.87,Regular
1950,15000.0,47,1,490.52,Regular
1951,15002.0,115,4,1641.76,Regular
1952,15004.0,146,1,1246.32,Regular
1953,15005.0,15,35,6180.49,VIP
1954,15006.0,50,1,502.09,Regular
1955,15007.0,158,1,156.91,Regular
1956,15009.0,11,3,1261.78,Regular
1957,15010.0,35,1,308.94,Regular
1958,15012.0,53,2,423.04,Regular
1959,15014.0,42,2,260.17,Regular
1960,15016.0,172,1,170.04,Regular
1961,15017.0,33,1,125.58,Regular
1962,15018.0,38,4,456.26,Regular
1963,15019.0,266,1,266.0,Regular
1964,15021.0,8,13,1872.28,Regular
1965,15022.0,11,4,905.04,Regular
1966,15023.0,2,12,6763.16,VIP
1967,15024.0,9,10,1661.33,Regular
1968,15025.0,32,1,377.01,Regular
1969,15026.0,79,3,469.0,Regular
1970,15027.0,30,6,1051.95,Regular
1971,15028.0,7,4,627.13,Regular
1972,15030.0,71,2,518.28,Regular
1973,15031.0,3,4,668.14,Regular
1974,15032.0,255,5,4464.1,Regular
1975,15033.0,4,11,2571.02,Regular
1976,15034.0,15,11,4277.66,Regular
1977,15035.0,89,1,252.73000000000002,Regular
1978,15036.0,71,3,465.55,Regular
1979,15038.0,42,7,665.59,Regular
1980,15039.0,9,52,19786.44,VIP
1981,15041.0,169,1,180.35,Regular
1982,15042.0,198,1,135.93,Regular
1983,15043.0,30,1,537.0,Regular
1984,15044.0,18,22,7629.38,VIP
1985,15045.0,151,3,633.66,Regular
1986,15046.0,8,16,5064.01,VIP
1987,15047.0,269,1,343.62,Regular
1988,15048.0,64,5,380.57,Regular
1989,15049.0,273,1,121.17000000000002,Regular
1990,15050.0,24,5,1727.17,Regular
1991,15051.0,22,3,1391.61,Regular
1992,15052.0,318,1,215.78,Regular
1993,15053.0,4,3,697.79,Regular
1994,15054.0,11,2,302.1,Regular
1995,15057.0,274,2,1489.5,Regular
1996,15058.0,24,11,2124.9900000000002,Regular
1997,15059.0,40,11,1325.82,Regular
1998,15060.0,7,4,303.09,Regular
1999,15061.0,3,55,54228.74,VIP
2000,15062.0,70,4,987.86,Regular
2001,15063.0,212,1,370.79999999999995,Regular
2002,15065.0,37,6,3135.98,Regular
2003,15066.0,31,2,760.59,Regular
2004,15067.0,77,3,1744.76,Regular
2005,15068.0,45,2,553.36,Regular
2006,15069.0,178,1,1109.53,Regular
2007,15070.0,372,1,106.2,Regular
2008,15071.0,93,2,982.07,Regular
2009,15073.0,9,4,612.43,Regular
2010,15074.0,104,1,748.87,Regular
2011,15075.0,77,1,773.03,Regular
2012,15076.0,172,1,880.85,Regular
2013,15078.0,6,38,9623.35,VIP
2014,15079.0,212,5,893.66,Regular
2015,15081.0,21,6,487.35,Regular
2016,15083.0,256,1,88.2,Regular
2017,15087.0,281,1,306.94,Regular
2018,15088.0,20,3,1140.27,Regular
2019,15089.0,9,6,2420.84,Regular
2020,15090.0,307,1,381.32,Regular
2021,15091.0,53,2,476.96,Regular
2022,15092.0,214,2,457.81,Regular
2023,15093.0,17,9,4410.14,Regular
2024,15095.0,103,5,1364.7,Regular
2025,15096.0,42,1,219.39000000000001,Regular
2026,15097.0,3,1,248.08,Regular
2027,15098.0,181,5,649.5,Regular
2028,15099.0,83,1,410.48,Regular
2029,15100.0,329,6,635.1,Regular
2030,15101.0,8,3,310.03,Regular
2031,15103.0,30,2,703.36,Regular
2032,15104.0,166,3,1002.54,Regular
2033,15105.0,17,7,2298.93,Regular
2034,15106.0,17,7,1407.73,Regular
2035,15107.0,310,8,247.66,Regular
2036,15108.0,141,5,1291.75,Regular
2037,15109.0,240,2,463.75,Regular
2038,15110.0,23,7,970.25,Regular
2039,15111.0,28,3,1567.48,Regular
2040,15113.0,9,4,3439.41,Regular
2041,15114.0,29,10,2760.56,Regular
2042,15115.0,17,1,340.11,Regular
2043,15116.0,17,4,1352.75,Regular
2044,15117.0,14,6,1550.13,Regular
2045,15118.0,133,1,244.8,Regular
2046,15119.0,245,1,266.4,Regular
2047,15120.0,129,2,343.82,Regular
2048,15121.0,49,2,457.72,Regular
2049,15122.0,84,6,1612.13,Regular
2050,15123.0,6,2,2199.31,Regular
2051,15124.0,22,2,184.19,Regular
2052,15125.0,24,23,11117.05,VIP
2053,15127.0,65,1,406.53,Regular
2054,15128.0,59,8,1419.54,Regular
2055,15129.0,49,11,3447.4,Regular
